ID,Container Number,Project,Seed type,Number Seeds,SCM Seeds,Other Seeds,Total SCM Maggots,Total SCM Pupae,Number Wireworm,Phorid Seeds,Total Phorid Maggots,Total Phorid Pupae,Notes
4517,4254,C,Loose,NA,NA,NA,1,9,0,0,0,0,
4518,4254,C,Total,15,0,1,1,9,0,0,0,0,
4519,4269,C,Corn,13,0,4,0,0,0,0,0,0,
4520,4269,C,Loose,NA,NA,NA,5,0,38,0,0,0,
4521,4269,C,Total,13,0,4,5,0,38,0,0,0,
4522,4704,C,Bean,10,0,0,0,0,0,0,0,0,
4523,4704,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4524,4704,C,Total,10,0,0,0,0,0,0,0,0,
4525,4705,C,Corn,15,0,0,0,0,0,0,0,0,
4526,4705,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4527,4705,C,Total,15,0,0,0,0,0,0,0,0,
4528,4700,C,Corn,11,0,0,0,0,0,0,0,0,
4529,4700,C,Loose,NA,NA,NA,0,2,0,0,0,0,
4530,4700,C,Total,11,0,0,0,2,0,0,0,0,
4531,4731,C,Bean,9,0,1,0,0,0,0,0,0,
4532,4731,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4533,4731,C,Total,9,0,1,0,0,0,0,0,0,
4534,4707,C,Bean,10,0,0,0,0,0,0,0,0,
4535,4707,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4536,4707,C,Total,10,0,0,0,0,0,0,0,0,
4537,4714,C,Bean,8,0,0,0,0,0,0,0,0,
4538,4714,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4539,4714,C,Total,8,0,0,0,0,0,0,0,0,
4540,4741,C,Bean,10,0,0,0,0,0,0,0,0,
4541,4741,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4542,4741,C,Total,10,0,0,0,0,0,0,0,0,
4543,4699,C,Bean,10,0,0,0,0,0,0,0,0,
4544,4699,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4545,4699,C,Total,10,0,0,0,0,0,0,0,0,
4546,4726,C,Bean,8,1,2,1,0,0,0,0,0,
4547,4726,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4548,4726,C,Total,8,1,2,1,0,0,0,0,0,
4549,4712,C,Bean,8,0,2,0,0,0,0,0,0,
4550,4712,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4551,4712,C,Total,8,0,2,0,0,0,0,0,0,
4552,4713,C,Bean,8,0,1,0,0,0,0,0,0,
4553,4713,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4554,4713,C,Total,8,0,1,0,0,0,0,0,0,
4555,4715,C,Corn,14,0,0,0,0,0,0,0,0,
4556,4715,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4557,4715,C,Total,14,0,0,0,0,0,0,0,0,
4558,4742,C,Corn,14,0,0,0,0,0,0,0,0,
4559,4742,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4560,4742,C,Total,14,0,0,0,0,0,0,0,0,
4561,4750,C,Corn,12,0,0,0,0,0,0,0,0,
4562,4750,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4563,4750,C,Total,12,0,0,0,0,0,0,0,0,
4564,4716,C,Corn,13,0,0,0,0,0,0,0,0,
4565,4716,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4566,4716,C,Total,13,0,0,0,0,0,0,0,0,
4567,4724,C,Corn,14,0,0,0,0,0,0,0,0,
4568,4724,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4569,4724,C,Total,14,0,0,0,0,0,0,0,0,
4570,4361,M,Bean,10,0,4,0,0,0,0,0,0,
4571,4361,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4572,4361,M,Total,10,0,4,0,0,0,0,0,0,
4573,4373,M,Corn,10,0,0,0,0,0,0,0,0,
4574,4373,M,Loose,NA,0,0,0,0,0,0,0,0,
4575,4373,M,Total,10,0,0,0,0,0,0,0,0,
4576,4330,M,Corn,10,0,1,0,0,0,0,0,0,
4577,4330,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4578,4330,M,Total,10,0,1,0,0,0,0,0,0,
4579,4329,M,Corn,10,0,3,0,0,0,0,0,0,
4580,4329,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4581,4329,M,Total,10,0,3,0,0,0,0,0,0,
4582,4380,M,Corn,10,0,0,0,0,0,0,0,0,
4583,4380,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4584,4380,M,Total,10,0,0,0,0,0,0,0,0,
4585,4328,M,Bean,9,0,0,0,0,0,0,0,0,
4586,4328,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4587,4328,M,Total,9,0,0,0,0,0,0,0,0,
4588,4372,M,Bean,8,0,1,0,0,0,0,0,0,
4589,4372,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4590,4372,M,Total,8,0,1,0,0,0,0,0,0,
4591,4312,M,Corn,10,0,1,0,0,0,0,0,0,
4592,4312,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4593,4312,M,Total,10,0,1,0,0,0,0,0,0,
4594,4390,M,Corn,10,0,0,0,0,0,0,0,0,
4595,4390,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4596,4390,M,Total,10,0,0,0,0,0,0,0,0,
4597,4381,M,Bean,9,0,1,0,0,0,1,1,0,
4598,4381,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4599,4381,M,Total,9,0,1,0,0,0,1,1,0,
4600,4365,M,Corn,9,0,0,0,0,0,0,0,0,
4601,4365,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4602,4365,M,Total,9,0,0,0,0,0,0,0,0,
4603,4364,M,Corn,10,0,0,0,0,0,0,0,0,
4604,4364,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4605,4364,M,Total,10,0,0,0,0,0,0,0,0,
4606,4314,M,Bean,10,0,0,0,0,0,0,0,0,
4607,4314,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4608,4314,M,Total,10,0,0,0,0,0,0,0,0,
4609,4412,M,Corn,5,0,0,0,0,0,0,0,0,
4610,4412,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4611,4412,M,Total,5,0,0,0,0,0,0,0,0,
4612,4343,M,Bean,9,0,1,0,0,0,0,0,0,
4613,4343,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4614,4343,M,Total,9,0,1,0,0,0,0,0,0,
4615,4352,M,Corn,10,0,0,0,0,0,0,0,0,
4616,4352,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4617,4352,M,Total,10,0,0,0,0,0,0,0,0,
4618,4540,M,Corn,10,0,1,0,0,0,0,0,0,
4619,4540,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4620,4540,M,Total,10,0,1,0,0,0,0,0,0,
4621,4485,M,Corn,9,0,0,0,0,0,0,0,0,
4622,4485,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4623,4485,M,Total,9,0,0,0,0,0,0,0,0,
4624,4482,M,Bean,10,0,3,0,0,0,0,0,0,
4625,4482,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4626,4482,M,Total,10,0,3,0,0,0,0,0,0,
4627,4537,M,Bean,10,0,2,0,0,0,0,0,0,
4628,4537,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4629,4537,M,Total,10,0,2,0,0,0,0,0,0,
4630,4475,M,Bean,10,0,3,0,0,0,0,0,0,
4631,4475,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4632,4475,M,Total,10,0,3,0,0,0,0,0,0,
4633,4538,M,Bean,10,0,2,0,0,0,0,0,0,
4634,4538,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4635,4538,M,Total,10,0,2,0,0,0,0,0,0,
4636,4489,M,Bean,10,0,2,0,0,0,0,0,0,
4637,4489,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4638,4489,M,Total,10,0,2,0,0,0,0,0,0,
4639,4503,M,Bean,9,0,3,0,0,0,0,0,0,
4640,4503,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4641,4503,M,Total,9,0,3,0,0,0,0,0,0,
4642,4487,M,Corn,9,0,4,0,0,0,0,0,0,
4643,4487,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4644,4487,M,Total,9,0,4,0,0,0,0,0,0,
4645,4547,R,Bean,8,0,0,0,0,0,0,0,0,
4646,4547,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4647,4547,R,Total,8,0,0,0,0,0,0,0,0,seed type unknown
4648,4394,M,Bean,10,0,1,0,0,0,0,0,0,
4649,4394,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4650,4394,M,Total,10,0,1,0,0,0,0,0,0,
4651,4432,M,Corn,11,0,3,0,0,0,0,0,0,
4652,4432,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4653,4432,M,Total,11,0,3,0,0,0,0,0,0,
4654,4520,M,Bean,10,0,4,0,0,0,0,0,0,
4655,4520,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4656,4520,M,Total,10,0,4,0,0,0,0,0,0,
4657,4530,M,Bean,10,0,3,0,0,0,0,0,0,
4658,4530,M,Loose,NA,NA,NA,1,0,0,0,0,0,
4659,4530,M,Total,10,0,3,1,0,0,0,0,0,
4660,4531,M,Bean,10,0,2,0,0,0,0,0,0,
4661,4531,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4662,4531,M,Total,10,0,2,0,0,0,0,0,0,
4663,4506,M,Corn,10,0,2,0,0,0,0,0,0,
4664,4506,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4665,4506,M,Total,10,0,2,0,0,0,0,0,0,
4666,4672,C,Bean,10,0,2,0,0,0,0,0,0,
4667,4672,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4668,4672,C,Total,10,0,2,0,0,0,0,0,0,
4669,4662,C,Bean,10,0,2,0,0,0,0,0,0,
4670,4662,C,Loose,NA,NA,NA,0,2,0,0,0,0,
4671,4662,C,Total,10,0,2,0,2,0,0,0,0,
4672,4665,C,Bean,7,0,0,0,2,0,0,0,0,
4673,4665,C,Loose,NA,NA,NA,2,3,0,0,0,0,
4674,4665,C,Total,7,0,0,2,5,0,0,0,0,
4675,4783,R,Corn,10,0,0,0,0,0,0,0,0,
4676,4783,R,Loose,NA,0,0,0,0,0,0,0,0,
4677,4783,R,Total,10,0,0,0,0,0,0,0,0,
4678,4671,C,Bean,10,0,0,0,0,0,0,0,0,
4679,4671,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4680,4671,C,Total,10,0,0,0,0,0,0,0,0,seed type unknown
4681,4674,C,Bean,10,1,2,2,0,0,0,0,0,
4682,4674,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4683,4674,C,Total,10,1,2,2,0,0,0,0,0,
4684,4552,R,Corn,10,0,0,0,0,0,0,0,0,
4685,4552,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4686,4552,R,Total,10,0,0,0,0,0,0,0,0,
4687,4827,R,Corn,10,0,0,0,0,0,0,0,0,
4688,4827,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4689,4827,R,Total,10,0,0,0,0,0,0,0,0,
4690,4696,C,Bean,10,2,0,7,0,0,0,0,0,
4691,4696,C,Loose,NA,NA,NA,10,0,0,0,0,0,
4692,4696,C,Total,10,2,0,17,0,0,0,0,0,
4693,4685,C,Bean,10,0,5,0,0,0,0,0,0,
4694,4685,C,Loose,NA,NA,NA,1,0,0,0,0,0,
4695,4685,C,Total,10,0,5,1,0,0,0,0,0,
4696,4828,R,Bean,10,2,2,5,0,0,0,0,0,
4697,4828,R,Loose,NA,NA,NA,0,1,0,0,0,0,
4698,4828,R,Total,10,2,2,5,1,0,0,0,0,
4699,4322,M,Bean,10,0,1,0,0,0,0,0,0,
4700,4322,M,Loose,NA,NA,NA,0,0,0,0,0,0,
4701,4322,M,Total,10,0,1,0,0,0,0,0,0,
4702,4786,R,Bean,10,0,1,0,0,0,0,0,0,
4703,4786,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4704,4786,R,Total,10,0,1,0,0,0,0,0,0,
4705,4681,C,Bean,10,0,3,0,0,0,0,0,0,
4706,4681,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4707,4681,C,Total,10,0,3,0,0,0,0,0,0,
4708,4785,R,Corn,9,0,0,0,0,0,0,0,0,
4709,4785,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4710,4785,R,Total,9,0,0,0,0,0,0,0,0,
4711,4698,C,Bean,10,1,2,1,0,0,0,0,0,
4712,4698,C,Loose,NA,NA,NA,5,1,0,0,0,0,
4713,4698,C,Total,10,1,2,6,1,0,0,0,0,
4714,4908,R,Corn,10,0,0,0,0,0,0,0,0,
4715,4908,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4716,4908,R,Total,10,0,0,0,0,0,0,0,0,
4717,4978,C,Bean,10,0,0,0,0,0,0,0,0,
4718,4978,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4719,4978,C,Total,10,0,0,0,0,0,0,0,0,
4720,4990,C,Bean,10,0,2,0,0,0,0,0,0,
4721,4990,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4722,4990,C,Total,10,0,2,0,0,0,0,0,0,
4723,5012,R,Corn,10,0,1,0,0,0,0,0,0,
4724,5012,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4725,5012,R,Total,10,0,1,0,0,0,0,0,0,
4726,5011,R,Bean,8,0,4,0,1,0,0,0,0,
4727,5011,R,Loose,NA,NA,NA,0,2,0,0,0,0,
4728,5011,R,Total,8,0,4,0,3,0,0,0,0,
4729,4840,C,Bean,10,0,1,0,0,0,0,0,0,
4730,4840,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4731,4840,C,Total,10,0,1,0,0,0,0,0,0,
4732,4910,R,Corn,10,0,0,0,0,0,0,0,0,
4733,4910,R,Loose,NA,NA,NA,0,0,0,0,0,0,
4734,4910,R,Total,10,0,0,0,0,0,0,0,0,
4735,4941,C,Bean,10,0,2,0,0,0,0,0,0,
4736,4941,C,Loose,NA,NA,NA,0,0,0,0,0,0,
4737,4941,C,Total,10,0,2,0,0,0,0,0,0,
4738,4765,C,Bean,10,0,0,0,0,0,0,0,0,
4739,4765,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4740,4765,C,Total,10,0,0,0,0,0,0,0,0,
4741,4769,C,Bean,10,0,1,0,0,0,0,0,0,
4742,4769,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4743,4769,C,Total,10,0,1,0,0,0,0,0,0,
4744,4773,C,Bean,9,0,0,0,0,0,0,0,0,
4745,4773,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4746,4773,C,Total,9,0,0,0,0,0,0,0,0,
4747,4747,C,Bean,10,0,0,0,0,0,0,0,0,
4748,4747,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4749,4747,C,Total,10,0,0,0,0,0,0,0,0,
4750,4761,C,Corn,13,0,2,0,0,0,0,0,0,
4751,4761,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4752,4761,C,Total,13,0,2,0,0,0,0,0,0,
4753,4745,C,Bean,10,0,0,0,0,0,0,0,0,
4754,4745,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4755,4745,C,Total,10,0,0,0,0,0,0,0,0,
4756,4758,C,Bean,9,0,1,0,0,0,0,0,0,
4757,4758,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4758,4758,C,Total,9,0,1,0,0,0,0,0,0,
4759,4768,C,Bean,9,0,0,0,0,0,0,0,0,
4760,4768,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4761,4768,C,Total,9,0,0,0,0,0,0,0,0,
4762,4764,C,Bean,10,0,0,0,0,0,0,0,0,
4763,4764,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4764,4764,C,Total,10,0,0,0,0,0,0,0,0,
4765,4759,C,Corn,15,0,0,0,0,0,0,0,0,
4766,4759,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4767,4759,C,Total,15,0,0,0,0,0,0,0,0,
4768,4774,C,Bean,10,0,0,0,0,0,0,0,0,
4769,4774,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4770,4774,C,Total,10,0,0,0,0,0,0,0,0,
4771,4777,C,Corn,15,0,0,0,0,0,0,0,0,
4772,4777,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4773,4777,C,Total,15,0,0,0,0,0,0,0,0,
4774,4809,C,Corn,15,0,0,0,0,0,0,0,0,
4775,4809,C,Loose,NA,NA,NA,0,2,0,NA,0,0,
4776,4809,C,Total,15,0,0,0,2,0,0,0,0,
4777,4808,C,Corn,15,0,0,0,0,0,0,0,0,
4778,4808,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4779,4808,C,Total,15,0,0,0,0,0,0,0,0,
4780,4807,C,Corn,14,0,1,0,0,0,0,0,0,
4781,4807,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4782,4807,C,Total,14,0,1,0,0,0,0,0,0,
4783,4806,C,Corn,14,0,0,0,0,0,0,0,0,
4784,4806,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4785,4806,C,Total,14,0,0,0,0,0,0,0,0,
4786,4762,C,Corn,15,0,0,0,0,0,0,0,0,
4787,4762,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4788,4762,C,Total,15,0,0,0,0,0,0,0,0,
4789,4748,C,Corn,15,0,0,0,0,0,0,0,0,
4790,4748,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4791,4748,C,Total,15,0,0,0,0,0,0,0,0,
4792,4749,C,Corn,15,0,0,0,0,0,0,0,0,
4793,4749,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4794,4749,C,Total,15,0,0,0,0,0,0,0,0,
4795,4771,C,Corn,12,0,0,0,0,0,0,0,0,
4796,4771,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4797,4771,C,Total,12,0,0,0,0,0,0,0,0,
4798,4822,C,Bean,11,0,1,0,0,0,0,0,0,
4799,4822,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4800,4822,C,Total,11,0,1,0,0,0,0,0,0,
4801,4831,C,Bean,10,0,2,0,0,0,0,0,0,
4802,4831,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4803,4831,C,Total,10,0,2,0,0,0,0,0,0,
4804,4846,C,Bean,10,0,0,0,0,0,0,0,0,
4805,4846,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4806,4846,C,Total,10,0,0,0,0,0,0,0,0,
4807,4856,C,Bean,10,0,0,0,0,0,0,0,0,
4808,4856,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4809,4856,C,Total,10,0,0,0,0,0,0,0,0,
4810,4744,C,Bean,10,0,0,0,0,0,0,0,0,
4811,4744,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4812,4744,C,Total,10,0,0,0,0,0,0,0,0,
4813,4746,C,Bean,10,0,1,0,0,0,0,0,0,
4814,4746,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4815,4746,C,Total,10,0,1,0,0,0,0,0,0,
4816,4772,C,Bean,8,0,1,0,0,0,0,0,0,
4817,4772,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4818,4772,C,Total,8,0,1,0,0,0,0,0,0,
4819,4775,C,Corn,15,0,0,0,0,0,0,0,0,
4820,4775,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4821,4775,C,Total,15,0,0,0,0,0,0,0,0,
4822,4833,C,Bean,10,0,3,0,0,0,0,0,0,
4823,4833,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4824,4833,C,Total,10,0,3,0,0,0,0,0,0,
4825,4842,C,Bean,8,0,4,0,0,0,0,0,0,
4826,4842,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4827,4842,C,Total,8,0,4,0,0,0,0,0,0,
4828,4858,C,Bean,9,0,2,0,0,0,0,0,0,
4829,4858,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4830,4858,C,Total,9,0,2,0,0,0,0,0,0,
4831,4843,C,Corn,15,0,0,0,0,0,0,0,0,
4832,4843,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4833,4843,C,Total,15,0,0,0,0,0,0,0,0,
4834,4834,C,Corn,15,0,1,0,0,0,0,0,0,
4835,4834,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4836,4834,C,Total,15,0,1,0,0,0,0,0,0,
4837,4841,C,Corn,15,0,0,0,0,0,0,0,0,
4838,4841,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4839,4841,C,Total,15,0,0,0,0,0,0,0,0,
4840,4265,C,Bean,7,3,1,4,2,0,0,0,0,
4841,4265,C,Loose,NA,NA,NA,20,1,0,NA,0,0,
4842,4265,C,Total,7,3,1,24,3,0,0,0,0,
4843,4326,C,Bean,10,0,3,0,0,0,0,0,0,
4844,4326,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4845,4326,C,Total,10,0,3,0,0,0,0,0,0,
4846,4736,C,Bean,10,0,0,0,0,0,0,0,0,
4847,4736,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4848,4736,C,Total,10,0,0,0,0,0,0,0,0,
4849,4740,C,Bean,11,0,4,0,0,0,0,0,0,
4850,4740,C,Loose,NA,NA,NA,2,0,0,NA,0,0,
4851,4740,C,Total,11,0,4,2,0,0,0,0,0,
4852,4836,C,Corn,15,0,0,0,0,0,0,0,0,
4853,4836,C,Loose,NA,NA,NA,0,0,1,NA,0,0,
4854,4836,C,Total,15,0,0,0,0,1,0,0,0,
4855,4840,C,Bean,10,0,0,0,0,0,0,0,0,
4856,4840,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4857,4840,C,Total,10,0,0,0,0,0,0,0,0,
4858,4849,C,Corn,15,0,0,0,0,0,0,0,0,
4859,4849,C,Loose,NA,NA,NA,0,0,1,NA,0,0,
4860,4849,C,Total,15,0,0,0,0,1,0,0,0,
4861,4839,C,Corn,15,0,1,0,0,0,0,0,0,
4862,4839,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4863,4839,C,Total,15,0,1,0,0,0,0,0,0,
4864,4805,C,Corn,15,0,0,0,0,0,0,0,0,
4865,4805,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4866,4805,C,Total,15,0,0,0,0,0,0,0,0,
4867,4804,C,Corn,15,0,0,0,0,0,0,0,0,
4868,4804,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4869,4804,C,Total,15,0,0,0,0,0,0,0,0,
4870,4803,C,Corn,15,0,0,0,0,0,0,0,0,
4871,4803,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4872,4803,C,Total,15,0,0,0,0,0,0,0,0,
4873,4832,C,Bean,10,0,0,0,0,0,0,0,0,
4874,4832,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4875,4832,C,Total,10,0,0,0,0,0,0,0,0,
4876,4821,C,Bean,10,0,2,0,0,0,0,0,0,
4877,4821,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4878,4821,C,Total,10,0,2,0,0,0,0,0,0,
4879,4837,C,Corn,15,0,0,0,0,0,0,0,0,
4880,4837,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4881,4837,C,Total,15,0,0,0,0,0,0,0,0,
4882,4838,C,Corn,15,0,0,0,0,0,0,0,0,
4883,4838,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4884,4838,C,Total,15,0,0,0,0,0,0,0,0,
4885,4847,C,Corn,15,0,0,0,0,0,0,0,0,
4886,4847,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4887,4847,C,Total,15,0,0,0,0,0,0,0,0,
4888,4854,C,Bean,10,0,1,0,0,0,0,0,0,
4889,4854,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4890,4854,C,Total,10,0,1,0,0,0,0,0,0,
4891,4835,C,Bean,8,0,0,0,0,0,0,0,0,
4892,4835,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4893,4835,C,Total,8,0,0,0,0,0,0,0,0,
4894,4845,C,Bean,10,0,4,0,0,0,0,0,0,
4895,4845,C,Loose,NA,NA,NA,0,0,1,NA,0,0,
4896,4845,C,Total,10,0,4,0,0,1,0,0,0,
4897,4850,C,Bean,8,1,0,1,0,0,0,0,0,
4898,4850,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4899,4850,C,Total,8,1,0,1,0,0,0,0,0,
4900,4848,C,Corn,14,0,0,0,0,0,0,0,0,
4901,4848,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4902,4848,C,Total,14,0,0,0,0,0,0,0,0,
4903,4238,C,Bean,8,4,0,0,0,0,0,0,0,
4904,4238,C,Loose,NA,NA,NA,1,0,0,NA,0,0,
4905,4238,C,Total,8,4,0,1,0,0,0,0,0,
4906,4855,C,Bean,8,0,3,0,0,0,0,0,0,
4907,4855,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4908,4855,C,Total,8,0,3,0,0,0,0,0,0,
4909,4239,C,Bean,11,0,2,0,0,0,0,0,0,
4910,4239,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4911,4239,C,Total,11,0,2,0,0,0,0,0,0,
4912,4851,C,Bean,10,0,0,0,0,0,0,0,0,
4913,4851,C,Loose,NA,NA,NA,0,0,1,NA,0,0,
4914,4851,C,Total,10,0,0,0,0,1,0,0,0,
4915,4852,C,Bean,10,0,2,0,0,0,0,0,0,
4916,4852,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4917,4852,C,Total,10,0,2,0,0,0,0,0,0,
4918,4857,C,Corn,15,0,0,0,0,0,0,0,0,
4919,4857,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4920,4857,C,Total,15,0,0,0,0,0,0,0,0,
4921,4853,C,Bean,10,0,0,0,0,0,0,0,0,
4922,4853,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4923,4853,C,Total,10,0,0,0,0,0,0,0,0,
4924,4256,C,Bean,7,0,1,0,0,0,0,0,0,
4925,4256,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4926,4256,C,Total,7,0,1,0,0,0,0,0,0,
4927,4224,C,Bean,10,0,0,0,0,0,0,0,0,
4928,4224,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4929,4224,C,Total,10,0,0,0,0,0,0,0,0,
4930,4267,C,Bean,9,1,1,1,0,0,0,0,0,
4931,4267,C,Loose,NA,NA,NA,0,3,0,NA,0,0,
4932,4267,C,Total,9,1,1,1,3,0,0,0,0,
4933,4263,C,Bean,10,3,3,3,0,0,0,0,0,
4934,4263,C,Loose,NA,NA,NA,12,3,0,NA,0,0,
4935,4263,C,Total,10,3,3,15,3,0,0,0,0,
4936,4732,C,Corn,14,0,0,0,0,0,0,0,0,
4937,4732,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4938,4732,C,Total,14,0,0,0,0,0,0,0,0,
4939,4766,C,Bean,10,1,0,1,0,0,0,0,0,
4940,4766,C,Loose,NA,NA,NA,0,0,0,NA,0,0,
4941,4766,C,Total,10,1,0,1,0,0,0,0,0,
4942,4473,M,Corn,10,0,0,0,0,0,0,0,0,
4943,4473,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
4944,4473,M,Total,10,0,0,0,0,0,0,0,0,
4945,4529,M,Corn,10,0,2,0,0,0,0,0,0,
4946,4529,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
4947,4529,M,Total,10,0,2,0,0,0,0,0,0,
4948,4471,M,Bean,9,0,4,0,0,0,0,0,0,
4949,4471,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
4950,4471,M,Total,9,0,4,0,0,0,0,0,0,
4951,4480,M,Corn,10,0,2,0,0,0,0,0,0,
4952,4480,M,Loose,NA,NA,NA,0,0,0,NA,0,0,
